Processo,Ano,Tipo,Situação,Ementa,Protocolo,Data
6280,2021,Indicação,Tramitando,"Solicita à Prefeitura serviços de recomposição asfáltica (tapa buraco) por toda a extensão da Estrada do Jaguari, bairro dos Freitas.",8128,17/05/2021
6279,2021,Requerimento,Tramitando,"Solicita à EDP São Paulo, troca de poste de madeira com risco de queda na rua Boa Vista, em frente ao n° 310, bairro Vila Paiva.",8127,17/05/2021
6278,2021,Indicação,Tramitando,"Solicita à Prefeitura, a implantação de Ciclovia em toda extensão da Avenida Antenor Sales, bairro Chácara Havaí.  ",8126,17/05/2021
6277,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, realização do serviço de capina, roçada e limpeza na escadaria localizada na rua, Francisca Lucas dos Santos, bairro Águas de Canindu II. ",8125,17/05/2021
6276,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, serviço de manutenção na Travessa Quatro, bairro Chácaras Miranda.  ",8124,17/05/2021
6275,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, manutenção (nivelamento e cascalhamento) por toda a extensão da travessa quatro, bairro Chácaras Miranda.",8123,17/05/2021
6274,2021,Indicação,Tramitando,"Solicita à Prefeitura, estudos técnicos para a colocação de canaletas para escoamento de águas pluviais na Estrada do Turvo, n° 940, bairro do Turvo.",8122,17/05/2021
6273,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, serviço de tapa buraco e manutenção de sarjeta na rua 06, bairro Mirante do Buquirinha.",8121,17/05/2021
6272,2021,Indicação,Tramitando,"Solicita à Prefeitura, os serviços de implantação de placa de sinalização de trânsito ‘’VELOCIDADE MÁXIMA PERMITIDA 20KM/H’’, no poste próximo ao número 152 da rua Olívio Gomes, bairro Vila Alexandrina.   ",8120,17/05/2021
6271,2021,Ata Sessão Ordinária,Arquivado,Ata Legal e Anais da 32ª Sessão Ordinária realizada em 13 de maio de 2021.,8119,17/05/2021
6270,2021,Indicação,Tramitando,"Solicita à Prefeitura, a manutenção da praça localizada na rua Palmital, bairro Bosque dos Eucaliptos.   ",8118,17/05/2021
6269,2021,Ata Sessão Ordinária,Arquivado,Ata Legal e Anais da 31ª Sessão Ordinária realizada em 11 de maio de 2021.,8117,17/05/2021
6268,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, serviços de tapa buraco e manutenção de anti-poeira ou similar, por toda a extensão da Rua Nossa Senhora dos Remédios, n° 460, bairro do Turvo.  ",8116,17/05/2021
6267,2021,Indicação,Tramitando,"Solicita à Prefeitura estudos para remoção de árvore na Av. Pico as Agulhas Negras, em frente ao nº 1.370, bairro Altos de Santana. ",8115,17/05/2021
5601,2021,Emenda,Tramitando,"Autoriza o Poder Executivo a instituir no âmbito do Município o Programa de Apoio às Pessoas com Doenças Raras, e seus familiares, de acordo com a Política Municipal de Atenção, Diagnóstico e Tratamento às Pessoas com Doenças Raras.",8114,17/05/2021
6266,2021,Requerimento,Tramitando,"Solicita à Prefeitura Municipal de São José dos Campos, agendamento de cirurgia de transplante de córnea, para Tamires Cristina de Souza Isaias, de 28 anos, CRA 94932. ",8113,17/05/2021
6265,2021,Indicação,Tramitando,Solicita à Prefeitura Municipal a regularização do Bairro Estrada do Jaguari. ,8112,17/05/2021
6264,2021,Requerimento,Tramitando,"Solicita ao 46º BPM intensificar policiamento na Praça Justiça e Paz, no bairro Jardim Oriente.
",8111,17/05/2021
6263,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de rastelação e limpeza na Área Verde localizada na Avenida Salinas (feira livre), no bairro Bosque dos Eucaliptos.",8110,17/05/2021
6262,2021,Requerimento,Tramitando,"Solicita ao 46º BPM intensificar policiamento na Praça Luiz Vaz de Camões, no bairro Jardim Oriente.",8109,17/05/2021
6261,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal fiscalização quanto ao descarte de lixo e entulhos, na Rua José Campos, em frente ao número 180, no Bairro Jardim Morumbi.",8108,17/05/2021
6260,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de rastelação e limpeza na Área Verde "Roberto Monteiro", localizada no bairro Bosque dos Eucaliptos.",8107,17/05/2021
6259,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de rastelação e limpeza na Praça Wanderlei Freire, localizada no bairro Jardim Satélite.",8106,17/05/2021
6258,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de rastelação e limpeza na Praça Cândido Bertolini, localizada no bairro Jardim Satélite.",8105,17/05/2021
6257,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de rastelação e limpeza no canteiro central localizado na Avenida Cidade Jardim, em frente ao Condomínio Residencial Quinta das Flores, no bairro Bosque dos Eucaliptos. ",8104,17/05/2021
6256,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de remoção de árvore localizada na Rua Pompeia, defronte ao número 232, no bairro Bosque dos Eucaliptos. ",8102,17/05/2021
6255,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de poda de árvore localizada na Avenida Cidade Jardim, defronte ao número 4.612, no bairro Bosque dos Eucaliptos. ",8101,17/05/2021
6254,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal fiscalização quanto ao descarte de sacos de lixo na Rua José Antonio e Oliveira, quadra 4, lote 10, em frente a Igreja Batista Renovada, no bairro Jardim Morumbi.",8099,17/05/2021
6252,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de poda de árvore com caminhão cesto na Rua Viçosa, defronte ao número 29, no bairro Bosque dos Eucaliptos. ",8097,17/05/2021
6251,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal o serviço de  reconstrução da calçada, situada na Rua George Washington, em frente ao número 128, no bairro Jardim Oriente.",8096,17/05/2021
6250,2021,Indicação,Tramitando,"Solicito à Prefeitura Municipal atendimento aos moradores do bairro Pau de Saia que pedem estudos de engenharia de trânsito para melhorias na sinalização horizontal e vertical, bem como implantação de guard-rail, em determinado trecho da estrada Juca de Carvalho.",8095,17/05/2021
6249,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal os serviços de manutenção e pintura  das lombofaixas localizadas defronte aos números 434 e 531 da Avenida Barão do Rio Branco, bairro Jardim Esplanada.",8094,17/05/2021
6248,2021,Indicação,Tramitando,"Solicita a Prefeitura Municipal os serviços de limpeza nas bocas de lobo devido ao mau cheiro grande no quarteirão, localizadas na Rua das Begônias - n° 52 ao lado na paralela com a Rua das Aliseas - Bairro Residencial Jardim das Flores.",8093,17/05/2021
6247,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização de estudo técnico para  instalação de radar de velocidade próximo ao número 290 na Avenida Barão do Rio Branco, bairro Jardim Esplanada.",8092,17/05/2021
6246,2021,Indicação,Tramitando,"Solicito a Prefeitura Municipal os serviços de melhoria na implantação da boca de lobo que está em frente a entrada e saída de veículos, localizada na Rua das Vassouras - n° 167 - Bairro Chácaras Araújo I.",8091,17/05/2021
6245,2021,Requerimento,Tramitando,Requer a Prefeitura Municipal Visita Social em caráter de URGÊNCIA para Sra. Aparecida Mazilia Garcia Teixeira 

,8090,17/05/2021
6244,2021,Requerimento,Tramitando,Requer a Prefeitura Municipal Visita Social em caráter de URGÊNCIA para Sra. Angelino Mauro Piorini Junior.
,8089,17/05/2021
6243,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal o serviço de recomposição da calçada localizada ao lado da SAB, na Praça de São Salvador, bairro Jardim Vale do Sol.",8088,17/05/2021
6242,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal o serviço de melhorias na sinalização de solo e de placas na Avenida Cassiopéia, no perímetro entre os números 08 e 401, bairro Jardim Satélite.",8087,17/05/2021
6241,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, efetuar o serviço de limpeza de bueiro na Rua Miguel Neme, próximo ao nº 75 (em frente a viela), no bairro Jardim Castanheiras.",8086,17/05/2021
6240,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a manutenção e limpeza em toda a extensão da Área Pública Luiz Claudio Monteiro, localizada no bairro Residencial Cidade Jardim.",8085,17/05/2021
6239,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal o serviço de limpeza da boca de lobo localizada na Rua Martins de Sá, ao lado do número 210, bairro Residencial Cidade Jardim.",8084,17/05/2021
6238,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, efetuar poda de copa da árvore com caminhão cesto, na Rua Liege Alexandre Cosme do Nascimento, nº 153 - Parque Industrial.",8083,17/05/2021
6237,2021,Requerimento,Tramitando,"Solicita à Prefeitura Municipal, solicitando o agendamento de cirurgia de desvio de septo e exames de audiometria tonal, audiometria vocal, imitanciometria e nasofibroscopia para Juliana Cristina de Paula, CRA 27605.",8082,17/05/2021
6236,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a instalação de postes de iluminação na área ao lado do campo de futebol situado na Rua Alencar dos Santos, s/n, bairro Campos dos Alemães.",8081,17/05/2021
6235,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, efetuar o serviço de poda de raiz da árvore situada na Avenida 23 de Dezembro, nº 205, no bairro Jardim Cerejeiras.",8080,17/05/2021
6234,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, efetuar o serviço de capina e limpeza na Rua Prof. Alcides Savastano Junior, no bairro Santa Cecilia I.",8079,17/05/2021
6233,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, implantação de guard rail no canteiro central situado na Avenida Cassiano Ricardo, próximo ao nº 1364 (em frente a Farmácia Farmaconde).",8078,17/05/2021
6232,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de rastelação e limpeza na Praça Ismar Lopes, localizada no bairro Jardim Satélite. ",8077,17/05/2021
6231,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de rastelação e limpeza na Praça Vereador Aloísio Petiti, localizada no bairro Bosque dos Eucaliptos. ",8076,17/05/2021
6230,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de rastelação e limpeza na Praça José Benedito Monteiro, localizada no bairro Jardim Portugal.",8075,17/05/2021
6229,2021,Requerimento,Tramitando,"Solicita ao 1º Batalhão da Polícia Militar, solicitando intensificar rondas ostensivas na Rua Siqueira Campos, Centro.",8074,17/05/2021
6228,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, a reposição nas tampas das caixas de esgoto em calçada pública situadas na Rua Quinze de Novembro, próximo ao nº 25, 45, 65 e 152, Centro.",8072,17/05/2021
6227,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, estudo técnico para implantação de uma travessia elevada ou outras medidas cabíveis na Rua Antônio Rigobeli, próximo ao nº 75 - Santa Hermínia.",8071,17/05/2021
6226,2021,Requerimento,Tramitando,"Solicita à Prefeitura Municipal, o agendamento de cirurgia de Yag Laser para Beatriz da Costa Lemos, CRA452370.",8070,17/05/2021
6225,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, efetuar a manutenção nos fios na Rua Vinte e Sete de Abril, em frente ao nº 83 – Jardim das Cerejeiras.",8067,17/05/2021
6224,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, efetuar a troca do poste de energia na Rua Panacéia, em frente ao n° 2000, no bairro Pousada do Vale.",8065,17/05/2021
6223,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, estudos técnicos para retirada de árvore na Avenida Maria Adolfina de Almeida Tomaz, n° 40 – Jardim Paraíso do Sol.",8064,17/05/2021
6222,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, efetuar a reposição nas tampas das caixas de esgoto e registro em calçada pública na Rua Siqueira Campos, próximo aos nº 116, 124, 142, 222, 354, 358 e 372 - Centro.",8062,17/05/2021
6221,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal, efetuar limpeza e roçada na Rua Ildeu Bontorim de Souza (Antiga Travessa Três), próximo ao n° 935 – Bom Retiro.",8061,17/05/2021
6220,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de poda de árvore com caminhão cesto na Avenida Ouro Fino, defronte ao número 2.481, no bairro Bosque dos Eucaliptos.",8060,17/05/2021
6219,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de poda de árvore com caminhão cesto na Avenida Iguape, defronte ao número 393, no bairro Jardim Satélite",8059,17/05/2021
6218,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a implantação de piso emborrachado no playground localizado na Área Verde "Manoel Rodrigues Pereira", localizada na Rua Wanderlúcia Martins Oliveira Maciel, no bairro Residencial Gazzo.",8058,17/05/2021
6217,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de limpeza de boca de lobo localizada na Rua Itabuna, defronte ao número 371, no bairro Jardim Satélite.",8057,17/05/2021
6216,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de limpeza de boca de lobo na Avenida Andrômeda, defronte ao número 1868, no bairro Jardim Satélite.",8056,17/05/2021
6215,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de manutenção de bloquetes na Rua Adhemar Prisco da Cunha, defronte ao número 263, no bairro Bosque dos Eucaliptos.",8055,17/05/2021
6214,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de nivelamento de sarjeta na Rua Elmano Ferreira Veloso, defronte ao número 321, no bairro Jardim Estoril.",8053,17/05/2021
6213,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de poda de árvore com caminhão cesto na Avenida Ouro Fino, defronte ao número 3.052, no bairro Bosque dos Eucaliptos.  ",8052,17/05/2021
6212,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de poda de árvore com caminhão cesto na Rua Sol Nascente, defronte ao número 370, no bairro Residencial Sol Nascente.",8051,17/05/2021
6211,2021,Indicação,Tramitando,"Solicita à Prefeitura Municipal a realização do serviço de poda de árvore localizada na Rua Bertolino Cezário dos Santos, defronte ao número142, no bairro Bosque dos Eucaliptos.",8050,17/05/2021
